Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
12/27/2011,Winter,Fog,No,82,201,336,41,29,277,441
12/28/2011,Winter,Cold,No,80,198,326,56,16,262,436
12/29/2011,Winter,Fog,No,76,219,356,37,19,264,408
12/30/2011,Winter,Fog,No,77,212,319,48,22,278,459
12/31/2011,Winter,Cold,Yes,89,178,382,51,35,274,392
1/1/2012,Winter,Cold,No,93,223,355,64,21,275,420
1/2/2012,Winter,Sunny,No,87,158,374,66,35,325,451
1/3/2012,Winter,Cold,No,82,232,383,64,21,313,430
1/4/2012,Winter,Sunny,No,78,195,383,53,20,301,418
1/5/2012,Winter,Fog,No,76,197,310,50,29,266,456
1/6/2012,Winter,Fog,No,76,199,348,57,20,312,464
1/7/2012,Winter,Fog,No,77,205,322,42,23,237,415
1/8/2012,Winter,Fog,No,90,199,422,79,27,299,377
1/9/2012,Winter,Cold,No,89,197,355,70,20,281,426
1/10/2012,Winter,Cloudy,No,83,219,375,49,30,284,409
1/11/2012,Winter,Fog,No,75,208,350,63,34,291,441
1/12/2012,Winter,Sunny,No,84,185,274,41,22,218,444
1/13/2012,Winter,Sunny,No,78,211,320,46,21,255,435
1/14/2012,Winter,Fog,No,69,207,322,44,27,248,426
1/15/2012,Winter,Fog,Yes,81,191,350,45,20,259,409
1/16/2012,Winter,Fog,No,75,211,348,66,27,258,410
1/17/2012,Winter,Fog,No,75,197,352,61,25,273,421
1/18/2012,Winter,Fog,No,78,196,274,39,18,229,455
1/19/2012,Winter,Cold,No,77,196,334,58,29,256,422
1/20/2012,Winter,Fog,No,79,163,327,56,18,250,423
1/21/2012,Winter,Cold,No,79,192,374,47,28,293,419
1/22/2012,Winter,Sunny,No,70,210,354,41,32,317,463
1/23/2012,Winter,Cloudy,No,87,199,335,61,20,240,405
1/24/2012,Winter,Sunny,No,75,180,345,62,21,261,416
1/25/2012,Winter,Fog,No,75,214,297,59,24,225,428
1/26/2012,Winter,Cold,No,78,195,356,36,31,318,462
1/27/2012,Winter,Cold,No,79,181,330,50,21,257,427
1/28/2012,Winter,Fog,Yes,87,233,339,57,23,275,436
1/29/2012,Winter,Fog,No,81,184,372,58,32,275,403
1/30/2012,Winter,Cloudy,No,82,213,346,59,22,243,397
1/31/2012,Winter,Cloudy,No,81,188,323,36,26,248,425
2/1/2012,Winter,Cold,No,81,202,324,32,18,268,444
2/2/2012,Winter,Cold,No,81,186,349,38,24,292,443
2/3/2012,Winter,Cold,No,70,181,347,47,29,295,448
2/4/2012,Winter,Fog,No,78,207,340,45,24,296,456
2/5/2012,Winter,Fog,No,85,206,309,57,15,223,414
2/6/2012,Winter,Fog,No,99,217,313,33,22,224,411
2/7/2012,Winter,Fog,No,73,199,321,46,20,275,454
2/8/2012,Winter,Sunny,No,82,233,335,65,18,263,428
2/9/2012,Winter,Cold,No,77,204,338,50,17,300,462
2/10/2012,Winter,Cloudy,No,90,208,336,38,17,298,462
2/11/2012,Winter,Fog,No,73,179,337,43,32,245,408
2/12/2012,Winter,Cold,No,83,190,387,62,33,324,437
2/13/2012,Winter,Fog,Yes,72,207,381,38,36,271,390
2/14/2012,Winter,Fog,No,78,198,369,72,20,288,419
2/15/2012,Winter,Fog,Yes,79,202,371,58,29,322,451
2/16/2012,Winter,Cloudy,No,85,187,341,58,18,270,429
2/17/2012,Winter,Cloudy,No,74,201,350,52,17,247,397
2/18/2012,Winter,Cold,No,83,201,345,67,25,258,413
2/19/2012,Winter,Cold,No,80,182,360,57,29,258,398
2/20/2012,Winter,Sunny,No,81,209,315,52,16,246,431
2/21/2012,Winter,Fog,No,84,174,358,66,24,300,442
2/22/2012,Winter,Fog,No,73,202,344,64,18,286,442
2/23/2012,Winter,Fog,No,84,226,294,30,20,248,454
2/24/2012,Winter,Cloudy,No,77,210,342,43,25,265,423
2/25/2012,Winter,Sunny,No,85,210,307,38,20,231,424
2/26/2012,Winter,Fog,Yes,81,186,346,34,27,246,400
2/27/2012,Winter,Sunny,No,78,226,336,63,26,298,462
2/28/2012,Winter,Sunny,No,77,220,302,39,20,218,416
2/29/2012,Winter,Fog,No,84,187,338,45,23,248,410
3/1/2012,Summer,Sunny,No,86,192,301,33,21,212,411
3/2/2012,Summer,Sunny,No,77,218,318,63,21,242,424
3/3/2012,Summer,Cloudy,No,74,226,288,52,25,248,460
3/4/2012,Summer,Sunny,No,83,181,306,48,17,234,428
3/5/2012,Summer,Heatwave,No,72,184,297,52,27,247,450
3/6/2012,Summer,Sunny,No,73,197,289,51,19,258,469
3/7/2012,Summer,Heatwave,No,74,167,258,42,22,226,468
3/8/2012,Summer,Sunny,No,77,200,297,34,27,218,421
3/9/2012,Summer,Sunny,No,73,217,318,54,30,245,427
3/10/2012,Summer,Heatwave,No,70,178,276,43,20,234,458
3/11/2012,Summer,Heatwave,Yes,74,201,314,54,19,281,467
3/12/2012,Summer,Cloudy,No,83,191,298,45,23,251,453
3/13/2012,Summer,Sunny,No,73,224,327,63,19,245,418
3/14/2012,Summer,Heatwave,Yes,78,191,320,52,28,232,412
3/15/2012,Summer,Sunny,No,89,222,307,48,26,245,438
3/16/2012,Summer,Sunny,No,79,191,299,55,26,220,421
3/17/2012,Summer,Sunny,No,81,211,287,39,20,213,426
3/18/2012,Summer,Sunny,No,75,203,271,35,21,224,453
3/19/2012,Summer,Sunny,No,90,197,292,43,16,234,442
3/20/2012,Summer,Cloudy,No,77,188,309,48,26,223,414
3/21/2012,Summer,Sunny,No,78,204,303,36,22,221,418
3/22/2012,Summer,Heatwave,No,86,193,336,56,25,236,400
3/23/2012,Summer,Sunny,No,79,189,323,58,29,240,417
3/24/2012,Summer,Sunny,Yes,80,222,351,55,31,307,456
3/25/2012,Summer,Sunny,No,78,208,249,37,19,213,464
3/26/2012,Summer,Cloudy,No,78,209,339,43,22,265,426
3/27/2012,Summer,Cloudy,No,81,194,306,58,22,259,453
3/28/2012,Summer,Cloudy,No,82,197,310,54,20,242,432
3/29/2012,Summer,Cloudy,No,76,196,322,47,18,276,454
3/30/2012,Summer,Sunny,Yes,76,205,320,53,26,235,415
3/31/2012,Summer,Sunny,No,76,209,273,36,23,199,426
4/1/2012,Summer,Heatwave,No,72,199,336,35,33,240,404
4/2/2012,Summer,Sunny,No,72,188,280,33,20,209,429
4/3/2012,Summer,Sunny,No,81,211,275,29,27,200,425
4/4/2012,Summer,Sunny,No,84,200,294,44,17,252,458
4/5/2012,Summer,Sunny,No,84,178,290,47,24,216,426
4/6/2012,Summer,Sunny,No,68,167,300,41,29,240,440
4/7/2012,Summer,Sunny,No,78,204,297,45,24,252,455
4/8/2012,Summer,Sunny,No,74,187,333,36,24,278,445
4/9/2012,Summer,Sunny,No,80,206,311,55,23,230,419
4/10/2012,Summer,Sunny,No,77,188,278,28,25,198,420
4/11/2012,Summer,Sunny,No,82,201,281,45,27,247,466
4/12/2012,Summer,Heatwave,No,79,194,290,41,21,239,449
4/13/2012,Summer,Sunny,Yes,70,226,310,36,27,260,450
4/14/2012,Summer,Sunny,Yes,75,214,307,46,29,238,431
4/15/2012,Summer,Heatwave,No,80,220,272,48,17,203,431
4/16/2012,Summer,Sunny,No,80,200,307,43,22,247,440
4/17/2012,Summer,Sunny,No,72,212,288,39,28,206,418
4/18/2012,Summer,Heatwave,No,72,201,276,31,18,237,461
4/19/2012,Summer,Sunny,No,80,222,312,49,25,259,447
4/20/2012,Summer,Heatwave,No,72,198,321,58,26,273,452
4/21/2012,Summer,Heatwave,No,71,179,293,45,16,238,445
4/22/2012,Summer,Heatwave,Yes,77,170,364,42,32,296,432
4/23/2012,Summer,Sunny,No,77,225,355,58,25,291,436
4/24/2012,Summer,Sunny,No,75,207,312,32,23,267,455
4/25/2012,Summer,Sunny,No,76,208,288,52,23,214,426
4/26/2012,Summer,Sunny,No,80,222,306,58,21,255,449
4/27/2012,Summer,Sunny,No,76,175,269,42,17,218,449
4/28/2012,Summer,Sunny,No,80,194,278,52,21,222,444
4/29/2012,Summer,Sunny,No,78,196,257,27,17,207,450
4/30/2012,Summer,Sunny,No,80,211,284,34,20,214,430
5/1/2012,Summer,Sunny,No,84,189,269,35,14,190,421
5/2/2012,Summer,Sunny,No,84,181,315,55,29,268,453
5/3/2012,Summer,Heatwave,No,86,181,281,41,19,248,467
5/4/2012,Summer,Sunny,No,84,217,306,41,16,243,437
5/5/2012,Summer,Sunny,No,81,188,318,36,28,275,457
5/6/2012,Summer,Cloudy,No,77,191,329,59,16,266,437
5/7/2012,Summer,Sunny,No,78,209,291,29,23,257,466
5/8/2012,Summer,Sunny,No,75,189,307,41,26,246,439
5/9/2012,Summer,Sunny,No,80,174,308,38,18,228,420
5/10/2012,Summer,Heatwave,No,83,176,331,37,18,289,458
5/11/2012,Summer,Sunny,No,76,199,319,37,17,274,455
5/12/2012,Summer,Sunny,No,79,207,332,49,33,258,426
5/13/2012,Summer,Sunny,No,76,196,258,36,22,224,466
5/14/2012,Summer,Cloudy,No,81,206,283,42,18,198,415
5/15/2012,Summer,Sunny,No,77,175,325,56,21,279,454
5/16/2012,Summer,Sunny,No,76,176,314,59,25,263,449
5/17/2012,Summer,Cloudy,Yes,76,233,316,35,23,245,429
5/18/2012,Summer,Sunny,No,82,218,288,31,18,247,459
5/19/2012,Summer,Cloudy,No,79,211,319,42,16,231,412
5/20/2012,Summer,Sunny,No,77,190,250,38,22,185,435
5/21/2012,Summer,Heatwave,No,81,196,319,35,30,257,438
5/22/2012,Summer,Sunny,No,77,199,302,51,18,264,462
5/23/2012,Summer,Heatwave,No,85,219,287,44,15,208,421
5/24/2012,Summer,Cloudy,Yes,75,206,332,58,18,269,437
5/25/2012,Summer,Sunny,No,79,207,290,39,20,246,456
5/26/2012,Summer,Sunny,No,72,197,300,42,19,254,454
5/27/2012,Summer,Sunny,No,78,211,298,53,15,246,448
5/28/2012,Summer,Sunny,No,71,204,318,40,23,282,464
5/29/2012,Summer,Sunny,No,83,200,303,41,18,241,438
5/30/2012,Summer,Sunny,No,83,188,252,25,13,220,468
5/31/2012,Summer,Sunny,No,83,198,265,41,21,218,453
6/1/2012,Monsoon,Rainy,No,80,183,332,61,26,281,449
6/2/2012,Monsoon,Rainy,No,75,199,371,38,33,294,423
6/3/2012,Monsoon,Storm,No,75,201,373,60,24,273,400
6/4/2012,Monsoon,Rainy,No,87,163,401,74,22,289,388
6/5/2012,Monsoon,Rainy,Yes,87,196,354,52,24,296,442
6/6/2012,Monsoon,Rainy,Yes,80,182,412,54,36,319,407
6/7/2012,Monsoon,Rainy,No,77,207,311,62,19,252,441
6/8/2012,Monsoon,Rainy,No,86,209,360,38,22,305,445
6/9/2012,Monsoon,Rainy,No,76,193,366,44,21,313,447
6/10/2012,Monsoon,Rainy,No,81,208,366,68,36,293,427
6/11/2012,Monsoon,Cloudy,No,86,208,352,45,34,268,416
6/12/2012,Monsoon,Rainy,No,75,196,362,65,30,309,447
6/13/2012,Monsoon,Storm,No,84,223,329,43,19,257,428
6/14/2012,Monsoon,Storm,No,82,189,381,69,33,338,457
6/15/2012,Monsoon,Cloudy,No,79,222,366,61,28,316,450
6/16/2012,Monsoon,Cloudy,No,75,196,369,54,32,313,444
6/17/2012,Monsoon,Rainy,No,76,187,353,53,32,264,411
6/18/2012,Monsoon,Rainy,No,81,194,351,41,23,271,420
6/19/2012,Monsoon,Cloudy,No,72,183,373,41,35,324,451
6/20/2012,Monsoon,Rainy,No,80,211,399,68,37,281,382
6/21/2012,Monsoon,Rainy,No,82,175,325,60,25,278,453
6/22/2012,Monsoon,Storm,No,84,220,323,55,27,252,429
6/23/2012,Monsoon,Storm,No,73,185,366,70,25,314,448
6/24/2012,Monsoon,Cloudy,No,86,212,351,66,29,284,433
6/25/2012,Monsoon,Cloudy,Yes,88,200,383,68,29,308,425
6/26/2012,Monsoon,Storm,No,82,204,359,68,23,301,442
6/27/2012,Monsoon,Rainy,No,74,191,375,43,24,322,447
6/28/2012,Monsoon,Cloudy,No,78,205,352,60,29,295,443
6/29/2012,Monsoon,Rainy,Yes,79,202,349,61,34,275,426
6/30/2012,Monsoon,Rainy,No,81,178,340,39,20,259,419
7/1/2012,Monsoon,Cloudy,No,80,185,355,67,24,308,453
7/2/2012,Monsoon,Rainy,No,81,191,328,33,29,263,435
7/3/2012,Monsoon,Rainy,No,79,188,359,51,20,307,448
7/4/2012,Monsoon,Rainy,No,81,218,361,36,35,324,463
7/5/2012,Monsoon,Cloudy,No,77,200,351,53,29,290,439
7/6/2012,Monsoon,Rainy,No,78,188,365,51,34,275,410
7/7/2012,Monsoon,Storm,No,77,192,319,51,29,278,459
7/8/2012,Monsoon,Rainy,No,89,192,336,59,29,253,417
7/9/2012,Monsoon,Cloudy,No,87,195,331,58,17,248,417
7/10/2012,Monsoon,Cloudy,No,82,183,381,65,26,272,391
7/11/2012,Monsoon,Rainy,No,86,187,417,45,25,298,381
7/12/2012,Monsoon,Rainy,No,83,211,337,47,31,294,457
7/13/2012,Monsoon,Rainy,No,80,202,354,64,29,264,410
7/14/2012,Monsoon,Cloudy,No,72,197,342,56,18,246,404
7/15/2012,Monsoon,Storm,No,78,200,365,61,24,281,416
7/16/2012,Monsoon,Cloudy,No,78,199,344,42,18,289,445
7/17/2012,Monsoon,Rainy,No,74,196,367,48,31,281,414
7/18/2012,Monsoon,Cloudy,No,72,207,376,73,26,286,410
7/19/2012,Monsoon,Cloudy,No,82,206,329,60,20,262,433
7/20/2012,Monsoon,Storm,No,81,176,366,42,27,257,391
7/21/2012,Monsoon,Cloudy,No,74,198,315,48,16,251,436
7/22/2012,Monsoon,Rainy,No,76,177,353,52,22,316,463
7/23/2012,Monsoon,Rainy,Yes,85,209,371,53,21,319,448
7/24/2012,Monsoon,Storm,No,75,211,354,52,34,252,398
7/25/2012,Monsoon,Storm,No,80,190,352,57,24,292,440
7/26/2012,Monsoon,Rainy,No,79,198,347,68,27,274,427
7/27/2012,Monsoon,Rainy,No,82,168,353,66,26,305,452
7/28/2012,Monsoon,Rainy,No,75,214,365,68,30,262,397
7/29/2012,Monsoon,Rainy,No,80,210,366,62,23,273,407
7/30/2012,Monsoon,Rainy,No,80,217,362,36,20,310,448
7/31/2012,Monsoon,Storm,No,81,222,345,49,18,300,455
8/1/2012,Monsoon,Storm,No,80,181,387,58,23,311,424
8/2/2012,Monsoon,Rainy,No,81,213,398,73,29,280,382
8/3/2012,Monsoon,Rainy,No,90,222,327,62,20,287,460
8/4/2012,Monsoon,Rainy,No,92,177,364,52,26,282,418
8/5/2012,Monsoon,Rainy,No,76,197,348,45,17,246,398
8/6/2012,Monsoon,Cloudy,No,68,194,383,51,31,330,447
8/7/2012,Monsoon,Cloudy,No,82,212,359,56,33,281,422
8/8/2012,Monsoon,Rainy,No,80,164,361,46,18,266,405
8/9/2012,Monsoon,Cloudy,No,85,227,372,71,22,320,448
8/10/2012,Monsoon,Cloudy,No,81,198,352,49,23,278,426
8/11/2012,Monsoon,Cloudy,No,80,213,401,79,25,329,428
8/12/2012,Monsoon,Rainy,No,85,199,372,41,19,321,449
8/13/2012,Monsoon,Cloudy,No,86,207,383,45,21,308,425
8/14/2012,Monsoon,Rainy,Yes,73,165,374,56,35,270,396
8/15/2012,Monsoon,Rainy,No,75,194,356,66,30,317,461
8/16/2012,Monsoon,Rainy,No,79,212,380,51,37,287,407
8/17/2012,Monsoon,Rainy,Yes,80,204,397,72,28,356,459
8/18/2012,Monsoon,Rainy,No,78,175,328,46,30,229,401
8/19/2012,Monsoon,Rainy,No,82,200,363,67,32,289,426
8/20/2012,Monsoon,Rainy,No,84,187,371,47,34,312,441
8/21/2012,Monsoon,Cloudy,No,88,186,356,52,18,313,457
8/22/2012,Monsoon,Cloudy,No,82,177,369,47,30,315,446
8/23/2012,Monsoon,Rainy,Yes,75,209,377,45,29,283,406
8/24/2012,Monsoon,Cloudy,No,79,216,303,43,23,226,423
8/25/2012,Monsoon,Cloudy,No,79,231,327,43,24,252,425
8/26/2012,Monsoon,Cloudy,No,82,177,384,68,34,277,393
8/27/2012,Monsoon,Rainy,No,81,211,353,61,34,294,441
8/28/2012,Monsoon,Storm,No,90,212,364,49,33,323,459
8/29/2012,Monsoon,Cloudy,No,77,191,359,71,33,297,438
8/30/2012,Monsoon,Storm,No,81,186,339,66,25,273,434
8/31/2012,Monsoon,Rainy,No,91,183,348,66,29,278,430
9/1/2012,Post Monsoon,Sunny,No,77,192,328,52,23,268,440
9/2/2012,Post Monsoon,Sunny,Yes,80,203,350,49,23,294,444
9/3/2012,Post Monsoon,Sunny,No,75,220,374,49,35,321,447
9/4/2012,Post Monsoon,Cloudy,Yes,80,216,328,33,31,275,447
9/5/2012,Post Monsoon,Cloudy,No,76,175,361,58,30,303,442
9/6/2012,Post Monsoon,Humid,No,85,188,298,46,27,265,467
9/7/2012,Post Monsoon,Humid,No,80,219,332,54,22,292,460
9/8/2012,Post Monsoon,Cloudy,Yes,75,189,344,54,24,297,453
9/9/2012,Post Monsoon,Humid,No,84,199,316,35,28,223,407
9/10/2012,Post Monsoon,Cloudy,No,80,174,319,54,22,265,446
9/11/2012,Post Monsoon,Sunny,No,84,217,304,41,15,240,436
9/12/2012,Post Monsoon,Sunny,No,74,171,342,51,23,281,439
9/13/2012,Post Monsoon,Humid,No,81,175,298,40,20,249,451
9/14/2012,Post Monsoon,Humid,No,83,215,327,33,18,275,448
9/15/2012,Post Monsoon,Cloudy,No,77,228,338,63,22,295,457
9/16/2012,Post Monsoon,Humid,No,73,195,354,40,34,312,458
9/17/2012,Post Monsoon,Cloudy,No,79,199,344,54,31,282,438
9/18/2012,Post Monsoon,Sunny,No,86,213,334,62,24,293,459
9/19/2012,Post Monsoon,Sunny,No,85,204,304,37,25,259,455
9/20/2012,Post Monsoon,Sunny,No,77,194,300,42,17,222,422
9/21/2012,Post Monsoon,Cloudy,No,73,192,291,40,25,205,414
9/22/2012,Post Monsoon,Humid,No,77,176,289,31,21,202,413
9/23/2012,Post Monsoon,Cloudy,Yes,77,203,339,48,29,277,438
9/24/2012,Post Monsoon,Cloudy,No,82,198,301,44,24,242,441
9/25/2012,Post Monsoon,Sunny,No,79,193,349,35,21,292,443
9/26/2012,Post Monsoon,Sunny,No,76,184,305,45,27,264,459
9/27/2012,Post Monsoon,Humid,No,85,186,322,35,25,235,413
9/28/2012,Post Monsoon,Cloudy,No,80,209,313,59,27,272,459
9/29/2012,Post Monsoon,Cloudy,Yes,82,213,304,50,16,218,414
9/30/2012,Post Monsoon,Humid,No,71,195,347,36,28,304,457
10/1/2012,Post Monsoon,Sunny,No,67,193,337,61,21,293,456
10/2/2012,Post Monsoon,Cloudy,No,72,187,340,46,31,285,445
10/3/2012,Post Monsoon,Sunny,No,77,214,334,40,32,253,419
10/4/2012,Post Monsoon,Sunny,No,82,200,301,37,15,216,415
10/5/2012,Post Monsoon,Sunny,No,68,205,301,48,25,257,456
10/6/2012,Post Monsoon,Sunny,No,87,205,331,35,18,246,415
10/7/2012,Post Monsoon,Humid,No,80,195,358,37,33,282,424
10/8/2012,Post Monsoon,Humid,No,86,182,329,53,18,265,436
10/9/2012,Post Monsoon,Sunny,No,75,185,344,68,20,287,443
10/10/2012,Post Monsoon,Cloudy,No,82,216,306,45,19,244,438
10/11/2012,Post Monsoon,Humid,No,80,189,347,49,29,291,444
10/12/2012,Post Monsoon,Sunny,No,84,193,309,60,19,266,457
10/13/2012,Post Monsoon,Sunny,Yes,78,182,346,42,27,291,445
10/14/2012,Post Monsoon,Cloudy,No,82,181,310,38,24,235,425
10/15/2012,Post Monsoon,Humid,No,85,188,342,65,23,300,458
10/16/2012,Post Monsoon,Sunny,No,76,225,342,56,26,277,435
10/17/2012,Post Monsoon,Cloudy,No,81,209,283,29,15,224,441
10/18/2012,Post Monsoon,Sunny,No,70,192,353,59,33,287,434
10/19/2012,Post Monsoon,Humid,No,83,216,379,68,22,301,422
10/20/2012,Post Monsoon,Cloudy,No,89,197,311,39,29,264,453
10/21/2012,Post Monsoon,Humid,No,73,220,316,43,23,247,431
10/22/2012,Post Monsoon,Sunny,No,79,233,350,41,28,299,449
10/23/2012,Post Monsoon,Sunny,Yes,84,215,341,55,21,290,449
10/24/2012,Post Monsoon,Cloudy,No,80,201,319,53,19,240,421
10/25/2012,Post Monsoon,Cloudy,No,80,210,367,39,27,263,396
10/26/2012,Post Monsoon,Humid,No,78,200,286,47,18,248,462
10/27/2012,Post Monsoon,Cloudy,No,77,172,300,49,21,220,420
10/28/2012,Post Monsoon,Sunny,No,79,190,330,34,23,233,403
10/29/2012,Post Monsoon,Cloudy,No,80,185,279,43,17,217,438
10/30/2012,Post Monsoon,Cloudy,No,74,189,310,50,20,232,422
10/31/2012,Post Monsoon,Cloudy,No,79,226,310,44,30,230,420
11/1/2012,Post Monsoon,Sunny,No,87,216,344,65,27,252,408
11/2/2012,Post Monsoon,Humid,No,77,206,337,44,30,286,449
11/3/2012,Post Monsoon,Cloudy,No,73,212,277,29,14,237,460
11/4/2012,Post Monsoon,Cloudy,No,79,171,302,50,15,214,412
11/5/2012,Post Monsoon,Cloudy,No,76,210,302,48,22,244,442
11/6/2012,Post Monsoon,Sunny,No,73,214,314,62,28,228,414
11/7/2012,Post Monsoon,Sunny,No,80,166,292,35,23,233,441
11/8/2012,Post Monsoon,Humid,Yes,76,211,351,48,28,270,419
11/9/2012,Post Monsoon,Sunny,Yes,76,178,322,47,18,238,416
11/10/2012,Post Monsoon,Sunny,No,80,170,334,62,33,297,463
11/11/2012,Post Monsoon,Cloudy,No,72,219,319,45,24,284,465
11/12/2012,Post Monsoon,Humid,No,71,184,295,52,16,239,444
11/13/2012,Post Monsoon,Cloudy,No,83,189,354,40,25,261,407
11/14/2012,Post Monsoon,Cloudy,No,70,214,355,50,19,289,434
11/15/2012,Post Monsoon,Sunny,No,75,195,327,37,23,289,462
11/16/2012,Post Monsoon,Sunny,No,71,197,314,61,26,243,429
11/17/2012,Post Monsoon,Sunny,No,77,196,293,34,19,213,420
11/18/2012,Post Monsoon,Sunny,No,82,205,346,49,22,290,444
11/19/2012,Post Monsoon,Sunny,No,80,196,340,36,25,282,442
11/20/2012,Post Monsoon,Cloudy,No,91,201,299,57,22,209,410
11/21/2012,Post Monsoon,Humid,No,85,192,302,49,22,262,460
11/22/2012,Post Monsoon,Sunny,No,75,205,331,64,25,275,444
11/23/2012,Post Monsoon,Sunny,No,74,204,290,30,15,214,424
11/24/2012,Post Monsoon,Sunny,No,93,228,304,35,22,212,408
11/25/2012,Post Monsoon,Cloudy,No,85,194,293,40,29,262,469
11/26/2012,Post Monsoon,Sunny,No,82,197,294,47,25,250,456
11/27/2012,Post Monsoon,Sunny,No,80,203,301,40,19,232,431
11/28/2012,Post Monsoon,Cloudy,No,81,214,342,58,28,269,427
11/29/2012,Post Monsoon,Sunny,No,72,183,276,32,18,222,446
11/30/2012,Post Monsoon,Humid,No,80,201,330,52,19,278,448
12/1/2012,Winter,Cold,No,80,162,346,48,30,254,408
12/2/2012,Winter,Sunny,No,75,195,364,54,22,269,405
12/3/2012,Winter,Fog,No,77,216,346,54,32,245,399
12/4/2012,Winter,Fog,Yes,87,189,350,37,24,314,464
12/5/2012,Winter,Fog,No,79,202,319,61,28,279,460
12/6/2012,Winter,Cold,No,90,192,364,65,22,295,431
12/7/2012,Winter,Fog,Yes,71,187,372,53,30,292,420
12/8/2012,Winter,Fog,No,77,214,327,50,19,244,417
12/9/2012,Winter,Sunny,No,72,184,362,37,18,296,434
12/10/2012,Winter,Sunny,No,73,204,328,49,29,274,446
12/11/2012,Winter,Cloudy,No,75,204,339,48,31,284,445
12/12/2012,Winter,Fog,No,81,187,324,44,30,227,403
12/13/2012,Winter,Fog,No,81,202,353,64,18,296,443
12/14/2012,Winter,Fog,No,76,185,315,37,27,275,460
12/15/2012,Winter,Cloudy,No,68,207,332,39,30,240,408
12/16/2012,Winter,Sunny,No,87,180,323,49,21,274,451
12/17/2012,Winter,Cold,No,78,194,346,58,25,299,453
12/18/2012,Winter,Fog,No,74,196,349,35,24,263,414
12/19/2012,Winter,Cold,No,81,216,312,48,22,262,450
12/20/2012,Winter,Fog,No,81,202,350,45,32,251,401
12/21/2012,Winter,Cold,No,78,214,303,53,21,251,448
12/22/2012,Winter,Cloudy,No,80,208,394,57,25,316,422
12/23/2012,Winter,Cloudy,No,74,208,327,59,18,284,457
12/24/2012,Winter,Fog,No,83,195,366,51,30,289,423
12/25/2012,Winter,Fog,No,75,215,345,63,18,271,426
12/26/2012,Winter,Sunny,Yes,76,194,366,62,19,324,458
12/27/2012,Winter,Fog,No,83,174,310,56,26,274,464
12/28/2012,Winter,Fog,No,86,196,361,65,30,255,394
12/29/2012,Winter,Fog,No,87,206,341,50,20,271,430
12/30/2012,Winter,Fog,No,85,175,351,48,34,256,405
12/31/2012,Winter,Cold,No,78,186,337,59,30,254,417
1/1/2013,Winter,Sunny,No,72,181,343,46,28,285,442
1/2/2013,Winter,Fog,No,87,211,317,34,27,230,413
1/3/2013,Winter,Cold,No,86,225,336,62,23,235,399
1/4/2013,Winter,Cloudy,No,76,196,329,45,23,278,449
1/5/2013,Winter,Cold,No,84,207,322,36,30,266,444
1/6/2013,Winter,Sunny,No,78,207,343,56,17,302,459
1/7/2013,Winter,Sunny,Yes,87,223,369,69,33,298,429
1/8/2013,Winter,Fog,No,77,190,346,64,25,307,461
1/9/2013,Winter,Cloudy,No,89,196,337,52,24,276,439
1/10/2013,Winter,Cold,No,83,194,350,38,23,272,422
1/11/2013,Winter,Sunny,No,88,201,346,58,27,284,438
1/12/2013,Winter,Cold,No,77,237,342,55,28,290,448
1/13/2013,Winter,Sunny,No,82,200,344,41,19,264,420
1/14/2013,Winter,Cloudy,No,75,187,369,70,28,285,416
1/15/2013,Winter,Fog,No,84,182,309,33,22,255,446
1/16/2013,Winter,Cold,No,84,218,332,45,29,262,430
1/17/2013,Winter,Sunny,No,91,187,348,38,26,280,432
1/18/2013,Winter,Sunny,No,82,209,300,57,21,268,468
1/19/2013,Winter,Fog,No,83,189,374,38,28,265,391
1/20/2013,Winter,Cloudy,No,77,180,346,49,25,287,441
1/21/2013,Winter,Fog,No,82,209,363,67,35,321,458
1/22/2013,Winter,Fog,No,78,190,367,45,24,274,407
1/23/2013,Winter,Cold,No,80,206,350,38,18,259,409
1/24/2013,Winter,Fog,No,80,207,284,32,23,219,435
1/25/2013,Winter,Sunny,No,78,208,343,48,27,245,402
1/26/2013,Winter,Fog,No,80,195,345,49,32,280,435
1/27/2013,Winter,Sunny,Yes,78,210,332,57,18,275,443
1/28/2013,Winter,Fog,No,78,186,295,36,22,254,459
1/29/2013,Winter,Fog,No,85,163,351,59,20,250,399
1/30/2013,Winter,Fog,No,80,210,308,61,22,242,434
1/31/2013,Winter,Fog,No,81,202,391,72,35,335,444
2/1/2013,Winter,Fog,No,72,190,346,56,32,295,449
2/2/2013,Winter,Fog,No,82,177,373,72,34,266,393
2/3/2013,Winter,Cold,No,82,169,340,67,26,238,398
2/4/2013,Winter,Fog,No,78,200,358,56,29,306,448
2/5/2013,Winter,Cold,No,90,224,341,43,26,248,407
2/6/2013,Winter,Cold,No,68,197,365,69,28,297,432
2/7/2013,Winter,Sunny,No,83,194,289,53,27,207,418
2/8/2013,Winter,Sunny,No,83,199,362,39,21,274,412
2/9/2013,Winter,Cold,No,82,232,356,68,25,260,404
2/10/2013,Winter,Fog,Yes,80,211,356,48,28,301,445
2/11/2013,Winter,Fog,No,82,185,329,43,29,274,445
2/12/2013,Winter,Sunny,No,84,200,332,44,29,241,409
2/13/2013,Winter,Fog,No,76,204,347,45,19,247,400
2/14/2013,Winter,Fog,No,81,184,370,56,22,293,423
